"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"10624","MAS1","TUSC3","MAS1.TUSC3",0.255729159913101
"10625","MAS1","PTPRH","MAS1.PTPRH",0.255729159913101
"10626","MAS1","PDE1B","MAS1.PDE1B",0.255729159913101
"10627","MAS1","NAT2","MAS1.NAT2",0.255729159913101
"10628","MAS1","PGR","MAS1.PGR",0.255729159913101
"10629","MAS1","F2R","MAS1.F2R",0.255729159913101
"10630","MAS1","TGFB2","MAS1.TGFB2",0.255729159913101
"10631","MAS1","PTK6","MAS1.PTK6",0.255729159913101
"10632","MAS1","IL12B","MAS1.IL12B",0.255729159913101
"10633","MAS1","PAX6","MAS1.PAX6",0.255729159913101
"10634","MAS1","ABCG2","MAS1.ABCG2",0.255729159913101
"10635","MAS1","MYH11","MAS1.MYH11",0.255729159913101
"10636","MAS1","HDAC5","MAS1.HDAC5",0.255729159913101
"10637","MAS1","BMP6","MAS1.BMP6",0.255729159913101
"10638","MAS1","IL10","MAS1.IL10",0.255729159913101
"10639","MAS1","IL4","MAS1.IL4",0.255729159913101
"10640","MAS1","EGFR","MAS1.EGFR",0.255729159913101
"10641","MAS1","DAB2","MAS1.DAB2",0.255729159913101
"10642","MAS1","ZMYND10","MAS1.ZMYND10",0.255729159913101
"10643","MAS1","LCN2","MAS1.LCN2",0.255729159913101
"10644","MAS1","BCL2A1","MAS1.BCL2A1",0.255729159913101
"10645","MAS1","COL6A1","MAS1.COL6A1",0.255729159913101
"10646","MAS1","EPHB1","MAS1.EPHB1",0.255729159913101
"10647","MAS1","ELK3","MAS1.ELK3",0.255729159913101
"10648","MAS1","TNFRSF1A","MAS1.TNFRSF1A",0.255729159913101
"10649","MAS1","EPHB4","MAS1.EPHB4",0.255729159913101
"10650","MAS1","NOS3","MAS1.NOS3",0.255729159913101
"10651","MAS1","PXN","MAS1.PXN",0.255729159913101
"10652","MAS1","DST","MAS1.DST",0.255729159913101
"10653","MAS1","FGFR2","MAS1.FGFR2",0.255729159913101
"10654","MAS1","TGFB1","MAS1.TGFB1",0.255729159913101
"10655","MAS1","FER","MAS1.FER",0.255729159913101
"10656","MAS1","MMP1","MAS1.MMP1",0.255729159913101
"10657","MAS1","GRPR","MAS1.GRPR",0.255729159913101
"10658","MAS1","MME","MAS1.MME",0.255729159913101
"10659","MAS1","PTGS1","MAS1.PTGS1",0.255729159913101
"10660","MAS1","PTPN6","MAS1.PTPN6",0.255729159913101
"10661","MAS1","CDC25B","MAS1.CDC25B",0.255729159913101
"10662","MAS1","PPARG","MAS1.PPARG",0.255729159913101
"10663","MAS1","GABRA5","MAS1.GABRA5",0.255729159913101
"10664","MAS1","RAD50","MAS1.RAD50",0.255729159913101
"10665","MAS1","ACVR1B","MAS1.ACVR1B",0.255729159913101
"10666","MAS1","SHH","MAS1.SHH",0.255729159913101
"10667","MAS1","PLXDC2","MAS1.PLXDC2",0.255729159913101
"10668","MAS1","DDR1","MAS1.DDR1",0.255729159913101
"10669","MAS1","MYB","MAS1.MYB",0.255729159913101
"10670","MAS1","MLLT6","MAS1.MLLT6",0.255729159913101
"10671","MAS1","TNFRSF10B","MAS1.TNFRSF10B",0.255729159913101
"10672","MAS1","ETS1","MAS1.ETS1",0.255729159913101
"10673","MAS1","SMARCB1","MAS1.SMARCB1",0.255729159913101
"10674","MAS1","DSC2","MAS1.DSC2",0.255729159913101
"10675","MAS1","LRP2","MAS1.LRP2",0.255729159913101
"10676","MAS1","IL2","MAS1.IL2",0.255729159913101
"10677","MAS1","FABP3","MAS1.FABP3",0.255729159913101
"10678","MAS1","TYRO3","MAS1.TYRO3",0.255729159913101
"10679","MAS1","KIAA0125","MAS1.KIAA0125",0.255729159913101
"10680","MAS1","APP","MAS1.APP",0.255729159913101
"10681","MAS1","X5.Sep","MAS1.X5.Sep",0.255729159913101
"10682","MAS1","EPHA7","MAS1.EPHA7",0.255729159913101
"10683","MAS1","RAP1A","MAS1.RAP1A",0.255729159913101
"10684","MAS1","SKI","MAS1.SKI",0.255729159913101
"10685","MAS1","ICAM1","MAS1.ICAM1",0.255729159913101
"10686","MAS1","CLDN4","MAS1.CLDN4",0.255729159913101
"10687","MAS1","CASP2","MAS1.CASP2",0.255729159913101
"10688","MAS1","LMTK2","MAS1.LMTK2",0.255729159913101
"10689","MAS1","HLA.DOA","MAS1.HLA.DOA",0.255729159913101
"10690","MAS1","NOTCH1","MAS1.NOTCH1",0.255729159913101
"10691","MAS1","PDGFA","MAS1.PDGFA",0.255729159913101
"10692","MAS1","ITGA6","MAS1.ITGA6",0.255729159913101
"10693","MAS1","EPHA1","MAS1.EPHA1",0.255729159913101
"10694","MAS1","GAS1","MAS1.GAS1",0.255729159913101
"10695","MAS1","CLK1","MAS1.CLK1",0.255729159913101
"10696","MAS1","MAP3K8","MAS1.MAP3K8",0.255729159913101
"10697","MAS1","WNT2B","MAS1.WNT2B",0.255729159913101
"10698","MAS1","EPS8","MAS1.EPS8",0.255729159913101
"10699","MAS1","WNT8B","MAS1.WNT8B",0.255729159913101
"10700","MAS1","CTGF","MAS1.CTGF",0.255729159913101
"10701","MAS1","LMO1","MAS1.LMO1",0.255729159913101
"10702","MAS1","P2RX7","MAS1.P2RX7",0.255729159913101
"10703","MAS1","MBD2","MAS1.MBD2",0.255729159913101
"10704","MAS1","CTTN","MAS1.CTTN",0.255729159913101
"10705","MAS1","TM7SF3","MAS1.TM7SF3",0.255729159913101
"10706","MAS1","ELL","MAS1.ELL",0.255729159913101
"10707","MAS1","SMARCA4","MAS1.SMARCA4",0.255729159913101
"10708","MAS1","NEFL","MAS1.NEFL",0.255729159913101
"10709","MAS1","DNMT3B","MAS1.DNMT3B",0.255729159913101
"10710","MAS1","MAP3K9","MAS1.MAP3K9",0.255729159913101
"10711","MAS1","PLAUR","MAS1.PLAUR",0.255729159913101
"10712","MAS1","WEE1","MAS1.WEE1",0.255729159913101
"10713","MAS1","VIM","MAS1.VIM",0.255729159913101
"10714","MAS1","FGFR3","MAS1.FGFR3",0.255729159913101
"10715","MAS1","CTNNA1","MAS1.CTNNA1",0.255729159913101
"10716","MAS1","SFTPC","MAS1.SFTPC",0.255729159913101
"10717","MAS1","CDK6","MAS1.CDK6",0.255729159913101
"10718","MAS1","MMP8","MAS1.MMP8",0.255729159913101
"10719","MAS1","MLH3","MAS1.MLH3",0.255729159913101
"10720","MAS1","SEMA3A","MAS1.SEMA3A",0.255729159913101
"10721","MAS1","BCL3","MAS1.BCL3",0.255729159913101
"10722","MAS1","CYP1B1","MAS1.CYP1B1",0.255729159913101
"10723","MAS1","BAX","MAS1.BAX",0.255729159913101
"10724","MAS1","NFKB1","MAS1.NFKB1",0.255729159913101
"10725","MAS1","CD81","MAS1.CD81",0.255729159913101
"10726","MAS1","CRIP1","MAS1.CRIP1",0.255729159913101
"10727","MAS1","CAV2","MAS1.CAV2",0.255729159913101
"10728","MAS1","ETS2","MAS1.ETS2",0.255729159913101
"10729","CCKBR","ABO","CCKBR.ABO",0.255729159913101
"10730","CCKBR","KRT13","CCKBR.KRT13",0.255729159913101
"10731","CCKBR","HDAC9","CCKBR.HDAC9",0.255729159913101
"10732","CCKBR","S100A4","CCKBR.S100A4",0.255729159913101
"10733","CCKBR","TFAP2C","CCKBR.TFAP2C",0.255729159913101
"10734","CCKBR","LRRC32","CCKBR.LRRC32",0.255729159913101
"10735","CCKBR","MAPK9","CCKBR.MAPK9",0.255729159913101
"10736","CCKBR","KIT","CCKBR.KIT",0.255729159913101
"10737","CCKBR","NKX3.1","CCKBR.NKX3.1",0.255729159913101
"10738","CCKBR","MOS","CCKBR.MOS",0.255729159913101
"10739","CCKBR","FLT1","CCKBR.FLT1",0.255729159913101
"10740","CCKBR","GPC3","CCKBR.GPC3",0.255729159913101
"10741","CCKBR","NR2F6","CCKBR.NR2F6",0.255729159913101
"10742","CCKBR","CSF3","CCKBR.CSF3",0.255729159913101
"10743","CCKBR","PTHLH","CCKBR.PTHLH",0.255729159913101
"10744","CCKBR","CHGA","CCKBR.CHGA",0.255729159913101
"10745","CCKBR","BMP3","CCKBR.BMP3",0.255729159913101
"10746","CCKBR","PODXL","CCKBR.PODXL",0.255729159913101
"10747","CCKBR","MMP7","CCKBR.MMP7",0.255729159913101
"10748","CCKBR","GSTM1","CCKBR.GSTM1",0.255729159913101
"10749","CCKBR","IL6","CCKBR.IL6",0.255729159913101
"10750","CCKBR","AXL","CCKBR.AXL",0.255729159913101
"10751","CCKBR","IRF5","CCKBR.IRF5",0.255729159913101
"10752","CCKBR","EFNB3","CCKBR.EFNB3",0.255729159913101
"10753","CCKBR","TUSC3","CCKBR.TUSC3",0.255729159913101
"10754","CCKBR","PTPRH","CCKBR.PTPRH",0.255729159913101
"10755","CCKBR","PDE1B","CCKBR.PDE1B",0.255729159913101
"10756","CCKBR","NAT2","CCKBR.NAT2",0.255729159913101
"10757","CCKBR","PGR","CCKBR.PGR",0.255729159913101
"10758","CCKBR","F2R","CCKBR.F2R",0.255729159913101
"10759","CCKBR","TGFB2","CCKBR.TGFB2",0.255729159913101
"10760","CCKBR","PTK6","CCKBR.PTK6",0.255729159913101
"10761","CCKBR","IL12B","CCKBR.IL12B",0.255729159913101
"10762","CCKBR","PAX6","CCKBR.PAX6",0.255729159913101
"10763","CCKBR","ABCG2","CCKBR.ABCG2",0.255729159913101
"10764","CCKBR","MYH11","CCKBR.MYH11",0.255729159913101
"10765","CCKBR","HDAC5","CCKBR.HDAC5",0.255729159913101
"10766","CCKBR","BMP6","CCKBR.BMP6",0.255729159913101
"10767","CCKBR","IL10","CCKBR.IL10",0.255729159913101
"10768","CCKBR","IL4","CCKBR.IL4",0.255729159913101
"10769","CCKBR","EGFR","CCKBR.EGFR",0.255729159913101
"10770","CCKBR","DAB2","CCKBR.DAB2",0.255729159913101
"10771","CCKBR","ZMYND10","CCKBR.ZMYND10",0.255729159913101
"10772","CCKBR","LCN2","CCKBR.LCN2",0.255729159913101
"10773","CCKBR","BCL2A1","CCKBR.BCL2A1",0.255729159913101
"10774","CCKBR","COL6A1","CCKBR.COL6A1",0.255729159913101
"10775","CCKBR","EPHB1","CCKBR.EPHB1",0.255729159913101
"10776","CCKBR","ELK3","CCKBR.ELK3",0.255729159913101
"10777","CCKBR","TNFRSF1A","CCKBR.TNFRSF1A",0.255729159913101
"10778","CCKBR","EPHB4","CCKBR.EPHB4",0.255729159913101
"10779","CCKBR","NOS3","CCKBR.NOS3",0.255729159913101
"10780","CCKBR","PXN","CCKBR.PXN",0.255729159913101
"10781","CCKBR","DST","CCKBR.DST",0.255729159913101
"10782","CCKBR","FGFR2","CCKBR.FGFR2",0.255729159913101
"10783","CCKBR","TGFB1","CCKBR.TGFB1",0.255729159913101
"10784","CCKBR","FER","CCKBR.FER",0.255729159913101
"10785","CCKBR","MMP1","CCKBR.MMP1",0.255729159913101
"10786","CCKBR","GRPR","CCKBR.GRPR",0.255729159913101
"10787","CCKBR","MME","CCKBR.MME",0.255729159913101
"10788","CCKBR","PTGS1","CCKBR.PTGS1",0.255729159913101
"10789","CCKBR","PTPN6","CCKBR.PTPN6",0.255729159913101
"10790","CCKBR","CDC25B","CCKBR.CDC25B",0.255729159913101
"10791","CCKBR","PPARG","CCKBR.PPARG",0.255729159913101
"10792","CCKBR","GABRA5","CCKBR.GABRA5",0.255729159913101
"10793","CCKBR","RAD50","CCKBR.RAD50",0.255729159913101
"10794","CCKBR","ACVR1B","CCKBR.ACVR1B",0.255729159913101
"10795","CCKBR","SHH","CCKBR.SHH",0.255729159913101
"10796","CCKBR","PLXDC2","CCKBR.PLXDC2",0.255729159913101
"10797","CCKBR","DDR1","CCKBR.DDR1",0.255729159913101
"10798","CCKBR","MYB","CCKBR.MYB",0.255729159913101
"10799","CCKBR","MLLT6","CCKBR.MLLT6",0.255729159913101
"10800","CCKBR","TNFRSF10B","CCKBR.TNFRSF10B",0.255729159913101
"10801","CCKBR","ETS1","CCKBR.ETS1",0.255729159913101
"10802","CCKBR","SMARCB1","CCKBR.SMARCB1",0.255729159913101
"10803","CCKBR","DSC2","CCKBR.DSC2",0.255729159913101
"10804","CCKBR","LRP2","CCKBR.LRP2",0.255729159913101
"10805","CCKBR","IL2","CCKBR.IL2",0.255729159913101
"10806","CCKBR","FABP3","CCKBR.FABP3",0.255729159913101
"10807","CCKBR","TYRO3","CCKBR.TYRO3",0.255729159913101
"10808","CCKBR","KIAA0125","CCKBR.KIAA0125",0.255729159913101
"10809","CCKBR","APP","CCKBR.APP",0.255729159913101
"10810","CCKBR","X5.Sep","CCKBR.X5.Sep",0.255729159913101
"10811","CCKBR","EPHA7","CCKBR.EPHA7",0.255729159913101
"10812","CCKBR","RAP1A","CCKBR.RAP1A",0.255729159913101
"10813","CCKBR","SKI","CCKBR.SKI",0.255729159913101
"10814","CCKBR","ICAM1","CCKBR.ICAM1",0.255729159913101
"10815","CCKBR","CLDN4","CCKBR.CLDN4",0.255729159913101
"10816","CCKBR","CASP2","CCKBR.CASP2",0.255729159913101
"10817","CCKBR","LMTK2","CCKBR.LMTK2",0.255729159913101
"10818","CCKBR","HLA.DOA","CCKBR.HLA.DOA",0.255729159913101
"10819","CCKBR","NOTCH1","CCKBR.NOTCH1",0.255729159913101
"10820","CCKBR","PDGFA","CCKBR.PDGFA",0.255729159913101
"10821","CCKBR","ITGA6","CCKBR.ITGA6",0.255729159913101
"10822","CCKBR","EPHA1","CCKBR.EPHA1",0.255729159913101
"10823","CCKBR","GAS1","CCKBR.GAS1",0.255729159913101
"10824","CCKBR","CLK1","CCKBR.CLK1",0.255729159913101
"10825","CCKBR","MAP3K8","CCKBR.MAP3K8",0.255729159913101
"10826","CCKBR","WNT2B","CCKBR.WNT2B",0.255729159913101
"10827","CCKBR","EPS8","CCKBR.EPS8",0.255729159913101
"10828","CCKBR","WNT8B","CCKBR.WNT8B",0.255729159913101
"10829","CCKBR","CTGF","CCKBR.CTGF",0.255729159913101
"10830","CCKBR","LMO1","CCKBR.LMO1",0.255729159913101
"10831","CCKBR","P2RX7","CCKBR.P2RX7",0.255729159913101
"10832","CCKBR","MBD2","CCKBR.MBD2",0.255729159913101
"10833","CCKBR","CTTN","CCKBR.CTTN",0.255729159913101
"10834","CCKBR","TM7SF3","CCKBR.TM7SF3",0.255729159913101
"10835","CCKBR","ELL","CCKBR.ELL",0.255729159913101
"10836","CCKBR","SMARCA4","CCKBR.SMARCA4",0.255729159913101
"10837","CCKBR","NEFL","CCKBR.NEFL",0.255729159913101
"10838","CCKBR","DNMT3B","CCKBR.DNMT3B",0.255729159913101
"10839","CCKBR","MAP3K9","CCKBR.MAP3K9",0.255729159913101
"10840","CCKBR","PLAUR","CCKBR.PLAUR",0.255729159913101
"10841","CCKBR","WEE1","CCKBR.WEE1",0.255729159913101
"10842","CCKBR","VIM","CCKBR.VIM",0.255729159913101
"10843","CCKBR","FGFR3","CCKBR.FGFR3",0.255729159913101
"10844","CCKBR","CTNNA1","CCKBR.CTNNA1",0.255729159913101
"10845","CCKBR","SFTPC","CCKBR.SFTPC",0.255729159913101
"10846","CCKBR","CDK6","CCKBR.CDK6",0.255729159913101
"10847","CCKBR","MMP8","CCKBR.MMP8",0.255729159913101
"10848","CCKBR","MLH3","CCKBR.MLH3",0.255729159913101
"10849","CCKBR","SEMA3A","CCKBR.SEMA3A",0.255729159913101
"10850","CCKBR","BCL3","CCKBR.BCL3",0.255729159913101
"10851","CCKBR","CYP1B1","CCKBR.CYP1B1",0.255729159913101
"10852","CCKBR","BAX","CCKBR.BAX",0.255729159913101
"10853","CCKBR","NFKB1","CCKBR.NFKB1",0.255729159913101
"10854","CCKBR","CD81","CCKBR.CD81",0.255729159913101
"10855","CCKBR","CRIP1","CCKBR.CRIP1",0.255729159913101
"10856","CCKBR","CAV2","CCKBR.CAV2",0.255729159913101
"10857","CCKBR","ETS2","CCKBR.ETS2",0.255729159913101
"10858","ABO","KRT13","ABO.KRT13",0.255729159913101
"10859","ABO","HDAC9","ABO.HDAC9",0.255729159913101
"10860","ABO","S100A4","ABO.S100A4",0.255729159913101
"10861","ABO","TFAP2C","ABO.TFAP2C",0.255729159913101
"10862","ABO","LRRC32","ABO.LRRC32",0.255729159913101
"10863","ABO","MAPK9","ABO.MAPK9",0.255729159913101
"10864","ABO","KIT","ABO.KIT",0.255729159913101
"10865","ABO","NKX3.1","ABO.NKX3.1",0.255729159913101
"10866","ABO","MOS","ABO.MOS",0.255729159913101
"10867","ABO","FLT1","ABO.FLT1",0.255729159913101
"10868","ABO","GPC3","ABO.GPC3",0.255729159913101
"10869","ABO","NR2F6","ABO.NR2F6",0.255729159913101
"10870","ABO","CSF3","ABO.CSF3",0.255729159913101
"10871","ABO","PTHLH","ABO.PTHLH",0.255729159913101
"10872","ABO","CHGA","ABO.CHGA",0.255729159913101
"10873","ABO","BMP3","ABO.BMP3",0.255729159913101
"10874","ABO","PODXL","ABO.PODXL",0.255729159913101
"10875","ABO","MMP7","ABO.MMP7",0.255729159913101
"10876","ABO","GSTM1","ABO.GSTM1",0.255729159913101
"10877","ABO","IL6","ABO.IL6",0.255729159913101
"10878","ABO","AXL","ABO.AXL",0.255729159913101
"10879","ABO","IRF5","ABO.IRF5",0.255729159913101
"10880","ABO","EFNB3","ABO.EFNB3",0.255729159913101
"10881","ABO","TUSC3","ABO.TUSC3",0.255729159913101
"10882","ABO","PTPRH","ABO.PTPRH",0.255729159913101
"10883","ABO","PDE1B","ABO.PDE1B",0.255729159913101
"10884","ABO","NAT2","ABO.NAT2",0.255729159913101
"10885","ABO","PGR","ABO.PGR",0.255729159913101
"10886","ABO","F2R","ABO.F2R",0.255729159913101
"10887","ABO","TGFB2","ABO.TGFB2",0.255729159913101
"10888","ABO","PTK6","ABO.PTK6",0.255729159913101
"10889","ABO","IL12B","ABO.IL12B",0.255729159913101
"10890","ABO","PAX6","ABO.PAX6",0.255729159913101
"10891","ABO","ABCG2","ABO.ABCG2",0.255729159913101
"10892","ABO","MYH11","ABO.MYH11",0.255729159913101
"10893","ABO","HDAC5","ABO.HDAC5",0.255729159913101
"10894","ABO","BMP6","ABO.BMP6",0.255729159913101
"10895","ABO","IL10","ABO.IL10",0.255729159913101
"10896","ABO","IL4","ABO.IL4",0.255729159913101
"10897","ABO","EGFR","ABO.EGFR",0.255729159913101
"10898","ABO","DAB2","ABO.DAB2",0.255729159913101
"10899","ABO","ZMYND10","ABO.ZMYND10",0.255729159913101
"10900","ABO","LCN2","ABO.LCN2",0.255729159913101
"10901","ABO","BCL2A1","ABO.BCL2A1",0.255729159913101
"10902","ABO","COL6A1","ABO.COL6A1",0.255729159913101
"10903","ABO","EPHB1","ABO.EPHB1",0.255729159913101
"10904","ABO","ELK3","ABO.ELK3",0.255729159913101
"10905","ABO","TNFRSF1A","ABO.TNFRSF1A",0.255729159913101
"10906","ABO","EPHB4","ABO.EPHB4",0.255729159913101
"10907","ABO","NOS3","ABO.NOS3",0.255729159913101
"10908","ABO","PXN","ABO.PXN",0.255729159913101
"10909","ABO","DST","ABO.DST",0.255729159913101
"10910","ABO","FGFR2","ABO.FGFR2",0.255729159913101
"10911","ABO","TGFB1","ABO.TGFB1",0.255729159913101
"10912","ABO","FER","ABO.FER",0.255729159913101
"10913","ABO","MMP1","ABO.MMP1",0.255729159913101
"10914","ABO","GRPR","ABO.GRPR",0.255729159913101
"10915","ABO","MME","ABO.MME",0.255729159913101
"10916","ABO","PTGS1","ABO.PTGS1",0.255729159913101
"10917","ABO","PTPN6","ABO.PTPN6",0.255729159913101
"10918","ABO","CDC25B","ABO.CDC25B",0.255729159913101
"10919","ABO","PPARG","ABO.PPARG",0.255729159913101
"10920","ABO","GABRA5","ABO.GABRA5",0.255729159913101
"10921","ABO","RAD50","ABO.RAD50",0.255729159913101
"10922","ABO","ACVR1B","ABO.ACVR1B",0.255729159913101
"10923","ABO","SHH","ABO.SHH",0.255729159913101
"10924","ABO","PLXDC2","ABO.PLXDC2",0.255729159913101
"10925","ABO","DDR1","ABO.DDR1",0.255729159913101
"10926","ABO","MYB","ABO.MYB",0.255729159913101
"10927","ABO","MLLT6","ABO.MLLT6",0.255729159913101
"10928","ABO","TNFRSF10B","ABO.TNFRSF10B",0.255729159913101
"10929","ABO","ETS1","ABO.ETS1",0.255729159913101
"10930","ABO","SMARCB1","ABO.SMARCB1",0.255729159913101
"10931","ABO","DSC2","ABO.DSC2",0.255729159913101
"10932","ABO","LRP2","ABO.LRP2",0.255729159913101
"10933","ABO","IL2","ABO.IL2",0.255729159913101
"10934","ABO","FABP3","ABO.FABP3",0.255729159913101
"10935","ABO","TYRO3","ABO.TYRO3",0.255729159913101
"10936","ABO","KIAA0125","ABO.KIAA0125",0.255729159913101
"10937","ABO","APP","ABO.APP",0.255729159913101
"10938","ABO","X5.Sep","ABO.X5.Sep",0.255729159913101
"10939","ABO","EPHA7","ABO.EPHA7",0.255729159913101
"10940","ABO","RAP1A","ABO.RAP1A",0.255729159913101
"10941","ABO","SKI","ABO.SKI",0.255729159913101
"10942","ABO","ICAM1","ABO.ICAM1",0.255729159913101
"10943","ABO","CLDN4","ABO.CLDN4",0.255729159913101
"10944","ABO","CASP2","ABO.CASP2",0.255729159913101
"10945","ABO","LMTK2","ABO.LMTK2",0.255729159913101
"10946","ABO","HLA.DOA","ABO.HLA.DOA",0.255729159913101
"10947","ABO","NOTCH1","ABO.NOTCH1",0.255729159913101
"10948","ABO","PDGFA","ABO.PDGFA",0.255729159913101
"10949","ABO","ITGA6","ABO.ITGA6",0.255729159913101
"10950","ABO","EPHA1","ABO.EPHA1",0.255729159913101
"10951","ABO","GAS1","ABO.GAS1",0.255729159913101
"10952","ABO","CLK1","ABO.CLK1",0.255729159913101
"10953","ABO","MAP3K8","ABO.MAP3K8",0.255729159913101
"10954","ABO","WNT2B","ABO.WNT2B",0.255729159913101
"10955","ABO","EPS8","ABO.EPS8",0.255729159913101
"10956","ABO","WNT8B","ABO.WNT8B",0.255729159913101
"10957","ABO","CTGF","ABO.CTGF",0.255729159913101
"10958","ABO","LMO1","ABO.LMO1",0.255729159913101
"10959","ABO","P2RX7","ABO.P2RX7",0.255729159913101
"10960","ABO","MBD2","ABO.MBD2",0.255729159913101
"10961","ABO","CTTN","ABO.CTTN",0.255729159913101
"10962","ABO","TM7SF3","ABO.TM7SF3",0.255729159913101
"10963","ABO","ELL","ABO.ELL",0.255729159913101
"10964","ABO","SMARCA4","ABO.SMARCA4",0.255729159913101
"10965","ABO","NEFL","ABO.NEFL",0.255729159913101
"10966","ABO","DNMT3B","ABO.DNMT3B",0.255729159913101
"10967","ABO","MAP3K9","ABO.MAP3K9",0.255729159913101
"10968","ABO","PLAUR","ABO.PLAUR",0.255729159913101
"10969","ABO","WEE1","ABO.WEE1",0.255729159913101
"10970","ABO","VIM","ABO.VIM",0.255729159913101
"10971","ABO","FGFR3","ABO.FGFR3",0.255729159913101
"10972","ABO","CTNNA1","ABO.CTNNA1",0.255729159913101
"10973","ABO","SFTPC","ABO.SFTPC",0.255729159913101
"10974","ABO","CDK6","ABO.CDK6",0.255729159913101
"10975","ABO","MMP8","ABO.MMP8",0.255729159913101
"10976","ABO","MLH3","ABO.MLH3",0.255729159913101
"10977","ABO","SEMA3A","ABO.SEMA3A",0.255729159913101
"10978","ABO","BCL3","ABO.BCL3",0.255729159913101
"10979","ABO","CYP1B1","ABO.CYP1B1",0.255729159913101
"10980","ABO","BAX","ABO.BAX",0.255729159913101
"10981","ABO","NFKB1","ABO.NFKB1",0.255729159913101
"10982","ABO","CD81","ABO.CD81",0.255729159913101
"10983","ABO","CRIP1","ABO.CRIP1",0.255729159913101
"10984","ABO","CAV2","ABO.CAV2",0.255729159913101
"10985","ABO","ETS2","ABO.ETS2",0.255729159913101
"10986","KRT13","HDAC9","KRT13.HDAC9",0.255729159913101
"10987","KRT13","S100A4","KRT13.S100A4",0.255729159913101
"10988","KRT13","TFAP2C","KRT13.TFAP2C",0.255729159913101
"10989","KRT13","LRRC32","KRT13.LRRC32",0.255729159913101
"10990","KRT13","MAPK9","KRT13.MAPK9",0.255729159913101
"10991","KRT13","KIT","KRT13.KIT",0.255729159913101
"10992","KRT13","NKX3.1","KRT13.NKX3.1",0.255729159913101
"10993","KRT13","MOS","KRT13.MOS",0.255729159913101
"10994","KRT13","FLT1","KRT13.FLT1",0.255729159913101
"10995","KRT13","GPC3","KRT13.GPC3",0.255729159913101
"10996","KRT13","NR2F6","KRT13.NR2F6",0.255729159913101
"10997","KRT13","CSF3","KRT13.CSF3",0.255729159913101
"10998","KRT13","PTHLH","KRT13.PTHLH",0.255729159913101
"10999","KRT13","CHGA","KRT13.CHGA",0.255729159913101
"11000","KRT13","BMP3","KRT13.BMP3",0.255729159913101
"11001","KRT13","PODXL","KRT13.PODXL",0.255729159913101
"11002","KRT13","MMP7","KRT13.MMP7",0.255729159913101
"11003","KRT13","GSTM1","KRT13.GSTM1",0.255729159913101
"11004","KRT13","IL6","KRT13.IL6",0.255729159913101
"11005","KRT13","AXL","KRT13.AXL",0.255729159913101
"11006","KRT13","IRF5","KRT13.IRF5",0.255729159913101
"11007","KRT13","EFNB3","KRT13.EFNB3",0.255729159913101
"11008","KRT13","TUSC3","KRT13.TUSC3",0.255729159913101
"11009","KRT13","PTPRH","KRT13.PTPRH",0.255729159913101
"11010","KRT13","PDE1B","KRT13.PDE1B",0.255729159913101
"11011","KRT13","NAT2","KRT13.NAT2",0.255729159913101
"11012","KRT13","PGR","KRT13.PGR",0.255729159913101
"11013","KRT13","F2R","KRT13.F2R",0.255729159913101
"11014","KRT13","TGFB2","KRT13.TGFB2",0.255729159913101
"11015","KRT13","PTK6","KRT13.PTK6",0.255729159913101
"11016","KRT13","IL12B","KRT13.IL12B",0.255729159913101
"11017","KRT13","PAX6","KRT13.PAX6",0.255729159913101
"11018","KRT13","ABCG2","KRT13.ABCG2",0.255729159913101
"11019","KRT13","MYH11","KRT13.MYH11",0.255729159913101
"11020","KRT13","HDAC5","KRT13.HDAC5",0.255729159913101
"11021","KRT13","BMP6","KRT13.BMP6",0.255729159913101
"11022","KRT13","IL10","KRT13.IL10",0.255729159913101
"11023","KRT13","IL4","KRT13.IL4",0.255729159913101
"11024","KRT13","EGFR","KRT13.EGFR",0.255729159913101
"11025","KRT13","DAB2","KRT13.DAB2",0.255729159913101
"11026","KRT13","ZMYND10","KRT13.ZMYND10",0.255729159913101
"11027","KRT13","LCN2","KRT13.LCN2",0.255729159913101
"11028","KRT13","BCL2A1","KRT13.BCL2A1",0.255729159913101
"11029","KRT13","COL6A1","KRT13.COL6A1",0.255729159913101
"11030","KRT13","EPHB1","KRT13.EPHB1",0.255729159913101
"11031","KRT13","ELK3","KRT13.ELK3",0.255729159913101
"11032","KRT13","TNFRSF1A","KRT13.TNFRSF1A",0.255729159913101
"11033","KRT13","EPHB4","KRT13.EPHB4",0.255729159913101
"11034","KRT13","NOS3","KRT13.NOS3",0.255729159913101
"11035","KRT13","PXN","KRT13.PXN",0.255729159913101
"11036","KRT13","DST","KRT13.DST",0.255729159913101
"11037","KRT13","FGFR2","KRT13.FGFR2",0.255729159913101
"11038","KRT13","TGFB1","KRT13.TGFB1",0.255729159913101
"11039","KRT13","FER","KRT13.FER",0.255729159913101
"11040","KRT13","MMP1","KRT13.MMP1",0.255729159913101
"11041","KRT13","GRPR","KRT13.GRPR",0.255729159913101
"11042","KRT13","MME","KRT13.MME",0.255729159913101
"11043","KRT13","PTGS1","KRT13.PTGS1",0.255729159913101
"11044","KRT13","PTPN6","KRT13.PTPN6",0.255729159913101
"11045","KRT13","CDC25B","KRT13.CDC25B",0.255729159913101
"11046","KRT13","PPARG","KRT13.PPARG",0.255729159913101
