"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"249","MAPK4","FHIT","MAPK4.FHIT",0.335910981239162
"250","MAPK4","MKRN3","MAPK4.MKRN3",0.335910981239162
"251","MAPK4","FANCE","MAPK4.FANCE",0.335910981239162
"252","MAPK4","THBS2","MAPK4.THBS2",0.335910981239162
"253","MAPK4","IRF7","MAPK4.IRF7",0.335910981239162
"254","MAPK4","ELK1","MAPK4.ELK1",0.335910981239162
"255","MAPK4","MC2R","MAPK4.MC2R",0.335910981239162
"256","MAPK4","NR2F6","MAPK4.NR2F6",0.335910981239162
"257","MAPK4","IHH","MAPK4.IHH",0.335910981239162
"258","MAPK4","CHGA","MAPK4.CHGA",0.335910981239162
"259","MAPK4","FGF2","MAPK4.FGF2",0.335910981239162
"260","MAPK4","FLI1","MAPK4.FLI1",0.335910981239162
"261","MAPK4","VBP1","MAPK4.VBP1",0.335910981239162
"262","MAPK4","PODXL","MAPK4.PODXL",0.335910981239162
"263","MAPK4","MAPK12","MAPK4.MAPK12",0.335910981239162
"264","MAPK4","ESR2","MAPK4.ESR2",0.335910981239162
"265","MAPK4","PGR","MAPK4.PGR",0.335910981239162
"266","MAPK4","TEK","MAPK4.TEK",0.335910981239162
"267","MAPK4","CASP10","MAPK4.CASP10",0.335910981239162
"268","MAPK4","F2R","MAPK4.F2R",0.335910981239162
"269","MAPK4","RARRES1","MAPK4.RARRES1",0.335910981239162
"270","MAPK4","ABCC5","MAPK4.ABCC5",0.335910981239162
"271","MAPK4","PAX6","MAPK4.PAX6",0.335910981239162
"272","MAPK4","USP29","MAPK4.USP29",0.335910981239162
"273","MAPK4","ABCG2","MAPK4.ABCG2",0.335910981239162
"274","MAPK4","PSCA","MAPK4.PSCA",0.335910981239162
"275","MAPK4","IGFBP7","MAPK4.IGFBP7",0.335910981239162
"276","MAPK4","BMP6","MAPK4.BMP6",0.335910981239162
"277","MAPK4","IL4","MAPK4.IL4",0.335910981239162
"278","MAPK4","IGFBP2","MAPK4.IGFBP2",0.335910981239162
"279","MAPK4","EGFR","MAPK4.EGFR",0.335910981239162
"280","MAPK4","COL1A1","MAPK4.COL1A1",0.335910981239162
"281","MAPK4","MSH2","MAPK4.MSH2",0.335910981239162
"282","MAPK4","IGFBP5","MAPK4.IGFBP5",0.335910981239162
"283","MAPK4","APOC1","MAPK4.APOC1",0.335910981239162
"284","MAPK4","COL6A1","MAPK4.COL6A1",0.335910981239162
"285","MAPK4","EPHB1","MAPK4.EPHB1",0.335910981239162
"286","MAPK4","ELK3","MAPK4.ELK3",0.335910981239162
"287","MAPK4","TNFRSF1A","MAPK4.TNFRSF1A",0.335910981239162
"288","MAPK4","MXI1","MAPK4.MXI1",0.335910981239162
"289","MAPK4","WNT5A","MAPK4.WNT5A",0.335910981239162
"290","MAPK4","YES1","MAPK4.YES1",0.335910981239162
"291","MAPK4","PTGS1","MAPK4.PTGS1",0.335910981239162
"292","MAPK4","CDC25B","MAPK4.CDC25B",0.335910981239162
"293","MAPK4","LOX","MAPK4.LOX",0.335910981239162
"294","MAPK4","ACVR1C","MAPK4.ACVR1C",0.335910981239162
"295","MAPK4","DDIT3","MAPK4.DDIT3",0.335910981239162
"296","MAPK4","GABRA5","MAPK4.GABRA5",0.335910981239162
"297","MAPK4","ABL1","MAPK4.ABL1",0.335910981239162
"298","MAPK4","PTK7","MAPK4.PTK7",0.335910981239162
"299","MAPK4","MYB","MAPK4.MYB",0.335910981239162
"300","MAPK4","TNFRSF10B","MAPK4.TNFRSF10B",0.335910981239162
"301","MAPK4","GLI3","MAPK4.GLI3",0.335910981239162
"302","MAPK4","EPM2A","MAPK4.EPM2A",0.335910981239162
"303","MAPK4","SHB","MAPK4.SHB",0.335910981239162
"304","MAPK4","TYRO3","MAPK4.TYRO3",0.335910981239162
"305","MAPK4","PCDH1","MAPK4.PCDH1",0.335910981239162
"306","MAPK4","RYK","MAPK4.RYK",0.335910981239162
"307","MAPK4","FYN","MAPK4.FYN",0.335910981239162
"308","MAPK4","BCR","MAPK4.BCR",0.335910981239162
"309","MAPK4","SKI","MAPK4.SKI",0.335910981239162
"310","MAPK4","CASP2","MAPK4.CASP2",0.335910981239162
"311","MAPK4","LMTK2","MAPK4.LMTK2",0.335910981239162
"312","MAPK4","HLA.DOA","MAPK4.HLA.DOA",0.335910981239162
"313","MAPK4","NOTCH1","MAPK4.NOTCH1",0.335910981239162
"314","MAPK4","GAS1","MAPK4.GAS1",0.335910981239162
"315","MAPK4","MAD2L1","MAPK4.MAD2L1",0.335910981239162
"316","MAPK4","MAP3K8","MAPK4.MAP3K8",0.335910981239162
"317","MAPK4","WNT2B","MAPK4.WNT2B",0.335910981239162
"318","MAPK4","E2F5","MAPK4.E2F5",0.335910981239162
"319","MAPK4","P2RX7","MAPK4.P2RX7",0.335910981239162
"320","MAPK4","MBD2","MAPK4.MBD2",0.335910981239162
"321","MAPK4","CTTN","MAPK4.CTTN",0.335910981239162
"322","MAPK4","ELL","MAPK4.ELL",0.335910981239162
"323","MAPK4","NEFL","MAPK4.NEFL",0.335910981239162
"324","MAPK4","RAF1","MAPK4.RAF1",0.335910981239162
"325","MAPK4","WEE1","MAPK4.WEE1",0.335910981239162
"326","MAPK4","NFKB2","MAPK4.NFKB2",0.335910981239162
"327","MAPK4","JAG1","MAPK4.JAG1",0.335910981239162
"328","MAPK4","EXT1","MAPK4.EXT1",0.335910981239162
"329","MAPK4","TYK2","MAPK4.TYK2",0.335910981239162
"330","MAPK4","SEMA3A","MAPK4.SEMA3A",0.335910981239162
"331","MAPK4","MALT1","MAPK4.MALT1",0.335910981239162
"332","MAPK4","BCL3","MAPK4.BCL3",0.335910981239162
"333","MAPK4","CASP6","MAPK4.CASP6",0.335910981239162
