"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"371","MPO","FGFR1","MPO.FGFR1",0.680712398323385
"372","MPO","MATK","MPO.MATK",0.680712398323385
"373","MPO","SFTPB","MPO.SFTPB",0.680712398323385
"374","MPO","MMP9","MPO.MMP9",0.680712398323385
"375","MPO","HLA.DPB1","MPO.HLA.DPB1",0.680712398323385
"376","MPO","IRAK1","MPO.IRAK1",0.680712398323385
"377","MPO","TRPM5","MPO.TRPM5",0.680712398323385
"378","MPO","CTLA4","MPO.CTLA4",0.680712398323385
"379","MPO","HLA.DQA2","MPO.HLA.DQA2",0.680712398323385
"380","MPO","CEACAM1","MPO.CEACAM1",0.680712398323385
"381","MPO","AXIN1","MPO.AXIN1",0.680712398323385
"382","MPO","HLF","MPO.HLF",0.680712398323385
"383","MPO","SPI1","MPO.SPI1",0.680712398323385
"384","MPO","PGF","MPO.PGF",0.680712398323385
"385","MPO","RET","MPO.RET",0.680712398323385
"386","MPO","IL1A","MPO.IL1A",0.680712398323385
"387","MPO","SLC5A5","MPO.SLC5A5",0.680712398323385
"388","MPO","HCK","MPO.HCK",0.680712398323385
"389","MPO","RIPK4","MPO.RIPK4",0.680712398323385
"390","MPO","MT1A","MPO.MT1A",0.680712398323385
"391","MPO","LMO2","MPO.LMO2",0.680712398323385
"392","MPO","TUBB3","MPO.TUBB3",0.680712398323385
"393","MPO","TGFBI","MPO.TGFBI",0.680712398323385
"394","MPO","ALPL","MPO.ALPL",0.680712398323385
"395","MPO","CCKBR","MPO.CCKBR",0.680712398323385
"396","MPO","ABO","MPO.ABO",0.680712398323385
"397","MPO","KRT13","MPO.KRT13",0.680712398323385
"398","MPO","HDAC9","MPO.HDAC9",0.680712398323385
"399","MPO","S100A4","MPO.S100A4",0.680712398323385
"400","MPO","TFAP2C","MPO.TFAP2C",0.680712398323385
"401","MPO","FANCE","MPO.FANCE",0.680712398323385
"402","MPO","LRRC32","MPO.LRRC32",0.680712398323385
"403","MPO","MAPK9","MPO.MAPK9",0.680712398323385
"404","MPO","KIT","MPO.KIT",0.680712398323385
"405","MPO","IRF7","MPO.IRF7",0.680712398323385
"406","MPO","ELK1","MPO.ELK1",0.680712398323385
"407","MPO","MOS","MPO.MOS",0.680712398323385
"408","MPO","MYCL1","MPO.MYCL1",0.680712398323385
"409","MPO","OAT","MPO.OAT",0.680712398323385
"410","MPO","GPC3","MPO.GPC3",0.680712398323385
"411","MPO","CSF3","MPO.CSF3",0.680712398323385
"412","MPO","PTHLH","MPO.PTHLH",0.680712398323385
"413","MPO","TFF1","MPO.TFF1",0.680712398323385
"414","MPO","IHH","MPO.IHH",0.680712398323385
"415","MPO","CHGA","MPO.CHGA",0.680712398323385
"416","MPO","GABRB3","MPO.GABRB3",0.680712398323385
"417","MPO","FLI1","MPO.FLI1",0.680712398323385
"418","MPO","HDAC6","MPO.HDAC6",0.680712398323385
"419","MPO","BMP3","MPO.BMP3",0.680712398323385
"420","MPO","VBP1","MPO.VBP1",0.680712398323385
"421","MPO","SPP1","MPO.SPP1",0.680712398323385
"422","MPO","PODXL","MPO.PODXL",0.680712398323385
"423","MPO","MMP7","MPO.MMP7",0.680712398323385
"424","MPO","GSTM1","MPO.GSTM1",0.680712398323385
"425","MPO","AXL","MPO.AXL",0.680712398323385
"426","MPO","XRCC2","MPO.XRCC2",0.680712398323385
"427","MPO","IRF5","MPO.IRF5",0.680712398323385
"428","MPO","PRKAR1A","MPO.PRKAR1A",0.680712398323385
"429","MPO","ERCC6","MPO.ERCC6",0.680712398323385
"430","MPO","EFNB3","MPO.EFNB3",0.680712398323385
"431","MPO","SCGB3A1","MPO.SCGB3A1",0.680712398323385
"432","MPO","TUSC3","MPO.TUSC3",0.680712398323385
"433","MPO","PKD2","MPO.PKD2",0.680712398323385
"434","MPO","PDE1B","MPO.PDE1B",0.680712398323385
"435","MPO","NAT2","MPO.NAT2",0.680712398323385
"436","MPO","PGR","MPO.PGR",0.680712398323385
"437","MPO","IL3","MPO.IL3",0.680712398323385
"438","MPO","CASP10","MPO.CASP10",0.680712398323385
"439","MPO","F2R","MPO.F2R",0.680712398323385
"440","MPO","TGFB2","MPO.TGFB2",0.680712398323385
"441","MPO","TFDP1","MPO.TFDP1",0.680712398323385
"442","MPO","IL12B","MPO.IL12B",0.680712398323385
"443","MPO","ABCC5","MPO.ABCC5",0.680712398323385
"444","MPO","PAX6","MPO.PAX6",0.680712398323385
"445","MPO","USP29","MPO.USP29",0.680712398323385
"446","MPO","ABCG2","MPO.ABCG2",0.680712398323385
"447","MPO","HDAC5","MPO.HDAC5",0.680712398323385
"448","MPO","PSCA","MPO.PSCA",0.680712398323385
"449","MPO","CHD2","MPO.CHD2",0.680712398323385
"450","MPO","IGFBP7","MPO.IGFBP7",0.680712398323385
"451","MPO","PROM1","MPO.PROM1",0.680712398323385
"452","MPO","IL10","MPO.IL10",0.680712398323385
"453","MPO","IL4","MPO.IL4",0.680712398323385
"454","MPO","IGFBP2","MPO.IGFBP2",0.680712398323385
"455","MPO","ARAF","MPO.ARAF",0.680712398323385
"456","MPO","EGFR","MPO.EGFR",0.680712398323385
"457","MPO","DAB2","MPO.DAB2",0.680712398323385
"458","MPO","COL1A1","MPO.COL1A1",0.680712398323385
"459","MPO","LCN2","MPO.LCN2",0.680712398323385
"460","MPO","GPX1","MPO.GPX1",0.680712398323385
"461","MPO","RUNX1T1","MPO.RUNX1T1",0.680712398323385
"462","MPO","MSH2","MPO.MSH2",0.680712398323385
"463","MPO","APOC1","MPO.APOC1",0.680712398323385
"464","MPO","IL13","MPO.IL13",0.680712398323385
